Date,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd
2012-04-29,5.0184,8889600.0,44611568.64,114752.7914,962.0,0.02065641,0,92.0,8.35,12.44873829,1508589.672,41677.812,5.79655728,5.205191526,5.17736795,12863,8050,2945231,5285,6401,970611.9482,159552.0,800697.0
2012-04-30,5.0,8898050.0,44490250.0,292243.8792,965.0,0.023667858,0,87.0,8.9,12.67371549,1508589.672,42270.0,4.96371671,7.401702216,4.663503972,14525,9064,2954295,5775,6512,1191280.939,114217.0,571085.0
2012-05-01,5.0,8907000.0,44535000.0,190801.28,969.0,0.025536994,0,72.0,11.63333333,13.42363949,1508589.672,44780.0,6.49137637,5.8471467,4.446871897,15610,10070,2964365,6009,7111,995623.201,153169.0,765844.0
2012-05-02,5.1789,8914700.0,46168339.83,531638.8818,973.0,0.02883411,0,95.0,12.15,11.5488295,1508589.672,39908.6034,6.68304753,4.988026772,4.257826032,14824,9373,2973738,5960,7454,1093624.152,154490.0,800088.0
2012-05-03,5.184,8923000.0,46256832.0,204237.082,978.0,0.033234386,0,92.0,8.916666667,12.44873829,1508589.672,43068.672,8.49677544,4.725572907,3.506364243,17151,12283,2986021,6624,8614,1118696.164,175809.0,911396.0
2012-05-04,5.15,8930750.0,45993362.5,245994.4802,984.0,0.041740071,0,115.0,9.083333333,11.6238219,1508589.672,39964.0,10.52965254,5.436659012,2.779910963,17877,14376,3000397,7340,7993,1168190.544,142735.0,735084.0
2012-05-05,5.1495,8938550.0,46029063.23,124846.5456,989.0,0.038109833,0,88.0,9.583333333,11.6988143,1508589.672,40212.4455,9.92443083,5.3495709,2.958973179,16679,13590,3013987,5582,7360,1089067.706,145974.0,751695.0
2012-05-06,5.099,8947150.0,45621517.85,118350.792,995.0,0.035702337,0,115.0,9.816666667,12.89869269,1508589.672,43892.192,8.47898308,4.398319625,3.535131443,15598,12416,3026403,5374,7397,942031.3411,195711.0,997931.0
2012-05-07,5.0947,8955700.0,45626604.79,253896.4932,1002.0,0.042567374,0,160.0,9.55,12.82370029,1508589.672,43610.632,10.57768272,4.872302554,2.678292207,19235,16283,3042686,6812,8710,1360550.692,175687.0,895072.0
2012-05-08,5.1,8965000.0,45721500.0,366358.1944,1009.0,0.04069122,0,106.0,7.566666667,13.94858628,1508589.672,47491.2,12.78385726,5.416776234,2.764974383,19674,17176,3059862,6998,9071,4235212.547,171910.0,876743.0
2012-05-09,5.09609,8973200.0,45728234.79,223343.82,1017.0,0.052348384,0,195.0,9.5,14.12994691,1733207.514,41859.28326,14.96129097,3.675593948,2.21888594,20332,18865,3078727,6874,8745,2567050.111,223474.0,1138844.0
2012-05-10,5.125,8980400.0,46024550.0,386403.1875,1022.0,0.041287708,0,158.0,9.958333333,12.40678265,1733207.514,36946.125,9.90617607,3.076562623,2.903884697,17330,12723,3091450,6232,8146,1264003.508,234320.0,1200890.0
2012-05-11,5.03188,8986550.0,45219241.21,347139.456,1028.0,0.051773927,0,175.0,15.18333333,10.59746018,1733207.514,30996.3808,10.00517341,2.721696026,2.183458777,17977,14196,3105646,6418,7904,1126846.07,226329.0,1138863.0
2012-05-12,5.0,8993400.0,44967000.0,127468.8948,1037.0,0.069764401,0,126.0,9.033333333,11.80367516,1733207.514,34310.0,12.89572253,3.953173168,1.555656314,21047,22055,3127701,5599,7148,3086157.901,173582.0,867910.0
2012-05-13,4.99888,9000000.0,44989920.0,80335.332,1043.0,0.046743424,0,151.0,9.833333333,11.37288409,1733207.514,33042.5968,10.1650517,4.643092596,2.346108833,16837,14084,3141785,5044,6466,2235581.966,142362.0,711651.0
2012-05-14,5.036,9007150.0,45360007.4,288017.1546,1055.0,0.085169266,0,261.0,12.61666667,12.32062444,1733207.514,36148.408,28.27673306,5.115536863,1.290553659,26853,28010,3169795,7296,7688,2062283.748,140318.0,706640.0
2012-05-15,5.09,9013700.0,45879733.0,270779.6055,1064.0,0.072403351,0,234.0,12.21666667,11.28672588,1733207.514,33436.21,19.59848847,2.917006055,1.606197339,22051,20817,3190612,6782,8464,2979362.456,225197.0,1146251.0
2012-05-16,5.08998,9019300.0,45908056.61,384172.2016,1073.0,0.08175517,0,220.0,14.35,9.649719838,1733207.514,28570.05774,13.98413588,2.988651914,1.45195191,20909,19677,3210289,6147,8495,3967466.929,187810.0,955951.0
2012-05-17,5.1345,9025200.0,46339889.4,152339.6589,1080.0,0.060371873,0,216.0,12.03333333,10.16666911,1733207.514,30344.895,10.10983418,3.67817313,2.037664182,17048,14892,3225181,5647,7550,3303219.434,160678.0,824999.0
2012-05-18,5.13,9032400.0,46336212.0,292082.4731,1089.0,0.067707438,0,221.0,10.03333333,12.40678265,1733207.514,37012.95,15.75663471,2.815208807,1.701119129,20911,21758,3246939,6235,8384,2258449.065,256286.0,1314750.0
2012-05-19,5.14291,9039700.0,46490363.53,136034.2711,1105.0,0.116093096,0,192.0,11.28333333,12.57909907,1733207.514,37712.95903,33.30233593,4.929849911,0.989010779,28460,38132,3285071,5229,8761,1338498.238,148747.0,764992.0
2012-05-20,5.15,9046800.0,46591020.0,112191.33,1119.0,0.100994268,0,250.0,11.81666667,12.23446622,1733207.514,36678.3,22.03784271,4.808925953,1.100525084,25560,33328,3318399,5209,9370,1038377.366,148100.0,762713.0
2012-05-21,5.1475,9053400.0,46602376.5,227834.0883,1131.0,0.098108455,0,177.0,11.31666667,11.37288409,1733207.514,34066.155,18.00690588,3.117965335,1.169332201,23727,29133,3347532,5527,7597,3722513.265,212254.0,1092576.0
2012-05-22,5.12,9059250.0,46383360.0,252757.8027,1142.0,0.095403017,0,135.0,15.3,10.0805109,1733207.514,30023.68,14.48193745,2.141519949,1.185628875,22830,25323,3372855,6701,8636,4585990.256,273824.0,1401980.0
2012-05-23,5.16,9065300.0,46776948.0,301973.9648,1153.0,0.097839868,0,235.0,16.5,10.42514375,1733207.514,31300.56,16.09408162,2.881948006,1.168629032,23849,26784,3399639,6460,9046,2395544.217,210483.0,1086090.0
2012-05-24,5.2324,9072050.0,47468594.42,167159.1376,1164.0,0.085001407,0,229.0,14.8,11.63135873,1733207.514,35423.348,20.59204355,4.437378975,1.361389239,22814,26020,3425659,5904,9853,1187257.425,152568.0,798294.0
2012-05-25,5.15,9077850.0,46750927.5,149575.503,1176.0,0.111374647,0,214.0,14.68333333,9.174760781,1591074.962,29967.85,19.10534085,3.604617765,1.033124763,24436,29007,3454666,6180,10786,1416401.316,161432.0,831374.0
2012-05-26,5.149,9084600.0,46776605.4,118232.6069,1186.0,0.075723481,0,143.0,12.96666667,10.67752332,1591074.962,34838.134,16.87447099,4.716057338,1.452678425,21295,23982,3478648,5509,8332,5219577.842,143467.0,738713.0
2012-05-27,5.148,9092800.0,46809734.4,110795.054,1196.0,0.061058396,0,163.0,9.45,12.97121352,1591074.962,42290.82,15.29363421,6.169158223,1.90062559,19795,22251,3500899,4970,8742,2082024.364,133162.0,685520.0
2012-05-28,5.16,9099700.0,46954452.0,165277.7378,1210.0,0.101638486,0,119.0,11.25,10.91480162,1591074.962,35707.2,20.21974674,4.629389934,1.097804833,24424,32526,3533425,5358,8630,2433082.741,149480.0,771315.0
2012-05-29,5.15889,9106500.0,46979431.79,339889.092,1224.0,0.10311786,0,168.0,12.41666667,10.75661609,1591074.962,35173.31202,18.96538173,3.401594165,1.12879692,26445,31160,3564585,7487,9171,3153174.673,200435.0,1034024.0
2012-05-30,5.1725,9112500.0,47134406.25,230060.5956,1235.0,0.096996383,0,297.0,15.36666667,9.491131843,1591074.962,31117.76,16.86572549,3.029203486,1.208785301,23184,25743,3590328,6679,9046,1873294.866,198600.0,1027259.0
2012-05-31,5.19,9119800.0,47331762.0,230005.901,1244.0,0.063897562,0,333.0,10.71666667,11.54754374,1591074.962,37954.47,13.60278435,3.464906163,1.811582741,21952,20951,3611279,7082,9301,4812129.309,211059.0,1095397.0
2012-06-01,5.27,9127350.0,48101134.5,262718.3808,1255.0,0.075019172,0,108.0,9.816666667,11.94300757,1591074.962,39867.55,15.68116299,1.219814009,1.613221786,23238,24713,3635992,6637,9334,3223156.245,620177.0,3268330.0
2012-06-02,5.279,9135150.0,48224456.85,104793.7316,1263.0,0.051931141,0,242.0,10.93333333,12.3384714,1591074.962,41223.711,9.96264787,4.16641932,2.219909047,18762,18570,3654562,5625,8601,2387134.36,187427.0,989428.0
2012-06-03,5.26466,9143050.0,48135049.61,84420.9033,1274.0,0.072807532,0,182.0,11.21666667,12.49665693,1591074.962,41669.7839,15.02353311,6.96827338,1.563359492,22565,26654,3681216,5991,8400,1609492.547,113586.0,597993.0
2012-06-04,5.2785,9150600.0,48301442.1,284111.9573,1293.0,0.12880147,0,188.0,14.775,11.94300757,1591074.962,40000.473,28.12443169,3.601687153,0.889215566,32189,44984,3726200,6048,8583,3521172.509,210401.0,1110604.0
2012-06-05,5.5,9157400.0,50365700.0,487732.777,1313.0,0.147368279,0,231.0,16.35,10.75661609,1591074.962,37559.5,29.98382458,2.843717461,0.828798711,34449,45318,3771518,7516,10589,5317556.456,240143.0,1320789.0
2012-06-06,5.47,9165850.0,50137199.5,245541.2877,1321.0,0.048375467,0,229.0,8.466666667,13.36667734,1591074.962,46292.61,13.28754541,4.347082224,2.533111354,20500,18275,3789793,6916,9220,2751676.412,194682.0,1064912.0
2012-06-07,5.529,9172150.0,50712817.35,299044.0332,1334.0,0.107108262,0,148.0,17.575,9.965688435,1591074.962,34943.28,20.49586485,2.844682385,1.143170085,26044,30567,3820360,7171,9819,4158245.014,222169.0,1228372.0
2012-06-08,5.66,9179550.0,51956253.0,343225.9149,1345.0,0.079941669,0,321.0,14.81666667,11.70572927,1591074.962,41974.56,16.81802928,3.021707558,1.556111811,23625,26974,3847334,7227,10174,6042248.698,245424.0,1389101.0
2012-06-09,5.69999,9187900.0,52370938.12,247825.2302,1359.0,0.085606257,0,390.0,10.26666667,13.14293301,1583177.847,47720.31628,22.52987299,3.628635234,1.513825343,24654,31523,3878857,6554,11836,1867311.942,230720.0,1315104.0
2012-06-10,5.62,9196400.0,51683768.0,174749.5932,1375.0,0.097300682,0,361.0,10.81666667,13.3790336,1583177.847,47904.88,24.41006786,5.633036777,1.218085842,26535,39328,3918185,6338,12923,1644528.245,151322.0,850427.0
2012-06-11,5.54545,9204100.0,51040876.35,258951.7161,1390.0,0.098325364,0,308.0,11.46666667,12.11983044,1583177.847,42810.874,20.67463329,4.383238738,1.213632147,27456,35275,3953460,6356,11431,4066159.985,176125.0,976695.0
2012-06-12,5.7,9211100.0,52503270.0,524411.0796,1400.0,0.072664736,0,247.0,12.3,11.01802767,1583177.847,39968.4,12.59682379,3.424645234,1.921927294,18916,20796,3974256,7020,11596,2787261.324,204751.0,1167081.0
2012-06-13,5.96,9219200.0,54946432.0,377371.332,1422.0,0.137665877,0,248.0,28.95,12.74943202,1583177.847,48484.6,35.1762952,3.0753,0.931679477,35054,52040,4026296,7098,15864,1760143.067,264527.0,1576581.0
2012-06-14,5.95,9226500.0,54897675.0,261781.8924,1447.0,0.175275685,0,209.0,47.73333333,11.49022886,1583177.847,43643.25,35.89565212,4.064235651,0.765711353,37395,56997,4083293,7606,17287,5229504.533,180477.0,1073837.0
2012-06-15,6.165,9234450.0,56930384.25,445327.084,1472.0,0.160001654,0,246.0,20.18333333,12.51333143,1583177.847,49227.525,35.61308945,3.937789237,0.857517811,39031,57407,4140700,8641,17224,3656680.349,202779.0,1250131.0
2012-06-16,6.599,9242450.0,60990927.55,581911.3245,1494.0,0.139333963,0,217.0,23.78333333,12.59203163,1583177.847,52989.97,30.02680517,2.983137789,1.074563908,34580,49313,4190013,9429,16097,4351600.724,269180.0,1776317.0
2012-06-17,6.52999,9250600.0,60406325.49,340965.6456,1511.0,0.105141092,0,181.0,12.55,12.82813222,1583177.847,53376.13826,24.4001962,5.084230117,1.324798666,30521,40290,4230303,10008,12497,1159009.953,160772.0,1049837.0
2012-06-18,6.4668,9258450.0,59872544.46,321949.8594,1528.0,0.110690656,0,133.0,14.68333333,12.35593103,1583177.847,50932.5168,26.16138093,4.03336183,1.305025028,31363,39028,4269331,9884,13823,2575358.106,195271.0,1262781.0
2012-06-30,6.693,9346600.0,62556793.8,183006.036,1672.0,0.070268556,0,160.0,14.08333333,12.18758867,1726566.559,47614.002,14.1692415,4.96562229,2.016858777,27258,23608,4598934,13953,10929,1659773.182,143265.0,958873.0
2012-07-01,6.694,9353500.0,62612329.0,167178.66,1680.0,0.059640899,0,143.0,16.99166667,11.84427631,1726566.559,46255.54,10.02531446,6.909322836,2.455959435,23260,18834,4617768,11476,10021,1287322.111,100010.0,669466.0
2012-07-02,6.75,9361550.0,63190462.5,293475.5796,1689.0,0.061912472,0,153.0,10.51666667,13.81832236,1726566.559,54425.25,13.30033059,5.566735108,2.15357906,30158,25272,4643040,15888,11258,1167866.969,144843.0,977687.0
2012-07-03,6.765,9368800.0,63379932.0,501729.5415,1698.0,0.06790809,0,140.0,13.18333333,12.44507293,1726566.559,49161.255,17.70742136,2.596006206,2.142476031,26804,22946,4665986,12608,11784,1227878.767,279930.0,1893726.0
2012-07-04,6.55,9376750.0,61417712.5,253308.25,1707.0,0.061161094,0,153.0,13.33333333,13.84337907,1751454.535,52151.1,12.04784878,3.462641331,2.371366861,24790,21992,4687978,11814,9764,2384064.436,229940.0,1506107.0
2012-07-05,6.77,9383600.0,63526972.0,334214.108,1716.0,0.072194226,0,221.0,13.56666667,11.92794298,1751454.535,46462.51,13.38649042,3.764384576,2.107621229,22083,22045,4710023,9812,9745,1819963.939,182314.0,1234266.0
2012-07-06,6.73449,9391250.0,63245279.21,316033.7349,1725.0,0.06369751,0,220.0,11.65,13.32098741,1751454.535,51599.66238,12.41769967,3.894087881,2.349497422,22262,21962,4731985,9044,10078,1621179.083,196760.0,1325077.0
2012-07-07,6.75,9399750.0,63448312.5,285617.8416,1735.0,0.063557071,0,175.0,12.2,14.80109712,1751454.535,57678.75,45.39267827,5.300868021,2.207461059,26033,26129,4758114,14531,10070,4379832.144,161200.0,1088100.0
2012-07-08,6.87,9407450.0,64629181.5,142961.2776,1744.0,0.061282312,0,145.0,11.15,13.40805269,1751454.535,52981.44,12.394001,6.000550199,2.441878601,22403,21697,4779811,9436,8920,623122.9494,128522.0,882943.0
2012-07-09,6.896,9415700.0,64930667.2,505565.3988,1755.0,0.067431158,0,170.0,11.61666667,14.36577074,1751454.535,56995.44,15.91462354,4.434825365,2.253407662,24678,25293,4805104,11769,10811,1893125.877,186366.0,1285179.0
2012-07-10,7.239,9423250.0,68214906.75,551389.2291,1769.0,0.096725543,0,173.0,18.16666667,13.14685686,1751454.535,54813.708,22.70876035,3.125460516,1.639067879,30219,33442,4838546,14253,11065,2373200.403,242268.0,1753780.0
2012-07-11,7.257,9430100.0,68434235.7,317281.321,1782.0,0.095495007,0,206.0,13.65,11.92794298,1751454.535,49833.819,17.78720701,3.313087159,1.652041074,27370,30165,4868711,12621,12720,1249365.534,207269.0,1504151.0
2012-07-12,7.32,9437650.0,69083598.0,511369.3312,1793.0,0.078751099,0,196.0,15.7,13.14685686,1751454.535,55383.12,16.10499023,3.129037289,2.090481259,27972,26493,4895204,14729,12635,1310703.542,241800.0,1769973.0
2012-07-13,7.9,9445700.0,74621030.0,528896.7978,1803.0,0.065470894,0,203.0,12.11666667,14.01750963,1751454.535,63689.8,12.71610684,2.540497627,2.717025724,24266,23441,4918645,12350,10983,2448766.95,317339.0,2506981.0
2012-07-14,7.68891,9453150.0,72684419.57,133457.0193,1814.0,0.077510081,0,217.0,17.26666667,12.9727263,1751454.535,57405.40206,16.39495791,2.456531773,2.258543576,24426,25417,4944062,12889,11236,2369172.76,303924.0,2336848.0
2012-07-15,7.64877,9460600.0,72361953.46,219860.4305,1825.0,0.074311456,0,254.0,15.19166667,12.9727263,1751454.535,57105.71682,16.82730601,5.055993278,2.206046389,24339,25886,4969948,11599,10569,1672124.099,147666.0,1129466.0
2012-07-16,8.2899,9468000.0,78488773.2,896217.2065,1838.0,0.093288547,0,250.0,12.88333333,12.88566102,1751454.535,61519.3479,21.32899927,3.702633339,2.013001796,28370,30561,5000509,12849,11384,1695175.106,200425.0,1661503.0
2012-07-17,9.49,9476850.0,89935306.5,1831884.703,1853.0,0.087097141,0,215.0,13.3,16.42185026,1866391.305,84176.3,20.25827138,2.155311642,2.42631943,33380,34693,5035202,15490,14224,2666970.477,411541.0,3905528.0
2012-07-18,9.39899,9484400.0,89143780.76,1042768.89,1867.0,0.092955033,0,239.0,14.7,14.00960107,1866391.305,71197.34925,25.25477096,2.580605568,2.316641696,27537,30733,5065935,12195,11845,1740583.536,293536.0,2758940.0
2012-07-19,9.27491,9491550.0,88033272.01,489641.4516,1881.0,0.103590119,0,185.0,12.68333333,13.26737055,1866391.305,66501.1047,20.39232492,3.886694469,2.139881736,28008,31077,5097012,11908,10292,1295478.216,184476.0,1710994.0
2012-07-20,9.23355,9498500.0,87704874.68,1311324.73,1896.0,0.115052813,0,189.0,16.68333333,12.89625529,1866391.305,64450.179,30.14867241,2.805402318,1.821501258,28822,35383,5132395,14058,10922,1421994.546,248806.0,2297360.0
2012-07-21,9.7,9506000.0,92208200.0,1282075.211,1912.0,0.10836032,0,172.0,15.25,13.91682225,1866391.305,73021.6,28.9098919,3.29790202,1.942167137,31248,37598,5169993,15535,12724,2234606.509,228266.0,2214183.0
2012-07-22,9.0,9512950.0,85616550.0,279652.4556,1924.0,0.087632748,0,157.0,11.88333333,12.89625529,1866391.305,62685.0,15.35397674,5.022185646,2.091242702,28132,29975,5199968,14143,12724,2017199.616,138685.0,1248162.0
2012-07-23,9.2,9520450.0,87588140.0,1320447.121,1938.0,0.099818193,0,195.0,10.68333333,13.91682225,1866391.305,69211.6,23.16193893,3.768004504,1.927846021,35299,35901,5235869,16667,14478,1883207.373,199655.0,1836824.0
2012-07-24,8.96,9528500.0,85375360.0,395666.9535,1951.0,0.082187969,0,226.0,13.28333333,14.93738922,1866391.305,72280.32,17.55491401,3.560012497,2.413769244,29817,29945,5265814,13623,12242,2038593.744,226600.0,2030339.0
2012-07-25,8.76998,9536200.0,83632283.28,592475.8554,1963.0,0.079164273,0,206.0,11.45,14.28793751,1866391.305,67660.3957,15.29289555,3.965456622,2.3229442,26521,29127,5294941,12535,11219,1181372.189,194555.0,1706245.0
2012-07-26,8.9,9545100.0,84951390.0,314058.675,1976.0,0.073970966,0,271.0,13.06666667,16.51462907,1866391.305,79370.2,18.68667012,3.71080845,2.589397103,25872,30652,5325593,11699,11214,1759046.67,240325.0,2138892.0
2012-07-27,8.95,9553500.0,85503825.0,257333.6088,1987.0,0.065990244,0,242.0,10.98333333,15.58684092,1866391.305,75314.25,15.17561226,5.066312851,2.849574347,25871,26430,5352023,11425,11231,2542177.227,166097.0,1486569.0
2012-07-28,8.93,9562000.0,85388660.0,166246.365,2000.0,0.0795506,0,210.0,11.6,15.77239855,1866391.305,76083.6,20.70498525,6.189265172,2.292572393,31154,33187,5385210,13889,13042,1721419.873,137658.0,1229283.0
2012-07-29,8.889,9569250.0,85061063.25,114298.0272,2013.0,0.095319669,0,169.0,14.9,13.45292818,1866391.305,64596.363,17.74577763,5.558476978,1.970122087,26862,32788,5417998,11567,10914,1270281.866,130737.0,1162123.0
2012-07-30,9.15,9578500.0,87643275.0,517586.7464,2030.0,0.092376546,0,187.0,12.46666667,18.73004176,2036671.089,84829.65,21.59461114,5.956661549,2.220438959,30168,38204,5456202,12850,11248,948209.3546,155641.0,1424114.0
2012-07-31,9.44,9585150.0,90483816.0,668719.128,2045.0,0.115759429,0,220.0,21.79166667,13.46538137,2036671.089,62955.36,19.84360187,2.195071109,1.740877693,37314,36163,5492365,17125,17489,2129740.04,303817.0,2868033.0
2012-08-01,9.54,9592200.0,91509588.0,731231.734,2060.0,0.111384241,0,255.0,16.28333333,14.27532912,2036671.089,67447.8,20.21423246,2.595613536,1.974293827,38959,34163,5526528,19278,15957,2785336.89,272383.0,2598530.0
2012-08-02,9.8,9599900.0,94079020.0,1348358.585,2073.0,0.085136903,0,192.0,12.85,15.59149422,2036671.089,75646.2,19.86616974,2.865053388,2.329367206,32741,32475,5559003,15951,12800,1964547.298,269419.0,2640307.0
2012-08-03,11.1188,9608550.0,106835545.7,733557.4596,2086.0,0.075759445,0,228.0,10.21666667,17.51512013,2036671.089,96366.6396,17.9249095,3.254394723,3.282689726,29197,29356,5588359,14362,13007,1674221.833,266317.0,2961123.0
2012-08-04,11.3,9616050.0,108661365.0,619357.7152,2098.0,0.082989373,0,208.0,13.91666667,15.18652034,2036671.089,85021.2,24.23379789,4.462537991,3.018575588,28179,28166,5616525,14934,11397,1149479.488,168604.0,1905221.0
2012-08-05,11.1869,9623300.0,107654894.8,793867.814,2111.0,0.092264503,0,166.0,13.11666667,14.680303,2036671.089,81373.5106,24.52949124,5.095435159,2.54268383,28698,32003,5648528,14297,11183,2028384.346,142755.0,1596988.0
2012-08-06,11.29112,9630350.0,108737437.5,639398.5097,2125.0,0.103747418,0,189.0,19.775,14.27532912,2036671.089,79850.80064,22.199207,3.954562834,2.220545068,33954,35960,5684488,16076,12559,1875108.811,178831.0,2019207.0
2012-08-07,11.04,9637800.0,106401312.0,530884.505,2136.0,0.076450034,0,199.0,12.63333333,15.08527688,2036671.089,82468.8,20.92753532,3.901102895,2.879899427,32197,28636,5713124,15315,13132,1940221.755,191484.0,2113987.0
2012-08-08,11.14999,9646300.0,107556148.5,396955.9713,2151.0,0.0932752,0,324.0,9.7,17.21138972,2036671.089,95354.71448,52.18018387,4.290213002,2.45411696,35918,38855,5751979,15584,12400,1765841.135,199337.0,2222610.0
2012-08-09,12.0,9654250.0,115851000.0,1245676.346,2164.0,0.085979403,0,230.0,11.93333333,16.09771157,2036671.089,95616.0,18.36985252,3.317616197,2.887218045,34940,33117,5785096,17203,17906,1601461.745,240172.0,2882069.0
2012-08-10,11.6,9662450.0,112084420.0,837385.9464,2175.0,0.072290817,0,286.0,8.85,16.60392891,2036671.089,95642.0,45.85604941,3.832784542,3.49543162,29288,27362,5812458,13747,12499,1174688.424,215118.0,2495366.0
2012-08-11,11.59788,9670350.0,112155558.9,266731.5027,2186.0,0.075475494,0,319.0,13.16666667,15.9964681,2036671.089,91820.41596,17.37179137,5.425183336,3.062824509,27985,29979,5842437,14506,13454,1920172.472,145931.0,1692485.0
2012-08-12,11.765,9678800.0,113871082.0,386153.0512,2199.0,0.079742473,0,285.0,12.46666667,18.40554294,2190865.97,99614.255,17.49173695,8.750124701,2.951446031,30165,33751,5876188,13552,12398,1621721.944,96764.0,1138432.0
2012-08-13,11.86999,9686450.0,114978064.6,755266.265,2219.0,0.133975627,0,261.0,14.6,16.66300633,2190865.97,91102.17325,25.04966154,4.305831283,1.833853481,41509,49678,5925866,17446,16985,1784521.536,178247.0,2115786.0
2012-08-14,12.17887,9694600.0,118069273.1,591652.5488,2235.0,0.098353724,0,221.0,12.7,17.75209171,2190865.97,99513.54677,21.93973905,3.375560253,2.646284983,34362,37605,5963471,15631,15390,1715320.342,242064.0,2948060.0
2012-08-15,12.67,9703150.0,122938910.5,797355.594,2256.0,0.127678702,0,191.0,16.06666667,18.62336001,2190865.97,108683.26,28.12433709,4.849196531,2.214861626,36444,49070,6012541,14665,13633,1863928.721,176895.0,2241263.0
2012-08-16,13.84119,9710850.0,134409719.9,1373759.869,2277.0,0.141008253,0,223.0,16.16666667,16.77191487,2190865.97,107020.0811,32.70348326,3.811643502,2.176753403,47362,49165,6061706,24045,17656,1664499.548,202852.0,2807715.0
2012-08-17,15.4,9718000.0,149657200.0,3136509.619,2293.0,0.117367545,0,272.0,13.26666667,15.57392095,2190865.97,110572.0,30.58990923,3.30866414,2.703670196,45775,40897,6102603,24396,16695,2729697.58,217006.0,3341893.0
2012-08-18,15.26014,9725400.0,148410965.6,1100826.817,2309.0,0.111775878,0,192.0,15.61666667,16.11846364,2190865.97,113230.2388,20.76717614,2.746958957,2.920563291,41427,38770,6141373,21679,15597,2627510.82,270117.0,4122022.0
2012-08-19,12.0,9733300.0,116799600.0,2270040.973,2326.0,0.108494095,0,198.0,13.23333333,17.20754902,2190865.97,95016.0,18.95507601,2.177320902,2.713037519,32820,35022,6176395,15126,13795,3349445.756,363658.0,4363895.0
2012-08-20,10.5,9742750.0,102298875.0,1940464.526,2342.0,0.087641529,0,270.0,10.21666667,20.5837137,2190865.97,99519.0,28.01583883,1.401309296,2.7455032,34086,36248,6212643,16526,13155,9622289.3,676367.0,7101858.0
2012-08-21,10.29999,9751800.0,100443442.5,789040.1403,2358.0,0.090250304,0,173.0,10.18333333,19.7124454,2190865.97,93451.80927,23.26574408,2.969748163,2.307793976,40498,40494,6253137,20195,14735,6768934.301,305514.0,3146792.0
2012-08-22,10.26,9759250.0,100129905.0,778769.3229,2374.0,0.110619919,0,210.0,13.7,16.22737218,2190865.97,76683.24,24.5640378,2.050714449,1.887169366,39189,40634,6293771,18217,14198,5845207.913,364458.0,3739343.0
2012-08-23,10.25,9767500.0,100116875.0,604249.4,2387.0,0.079413903,0,205.0,9.633333333,17.96990879,2190865.97,84777.75,21.53412752,3.195011427,2.668904455,34809,31765,6325536,18003,13359,8073544.018,258872.0,2653441.0
2012-08-24,10.25,9775300.0,100196825.0,1015677.004,2399.0,0.079547641,0,203.0,11.46666667,16.98973194,2190865.97,80134.5,18.81258311,3.607464749,2.587571442,34511,30969,6356505,16869,13473,7957035.361,216717.0,2221352.0
2012-08-25,10.25,9781850.0,100263962.5,440998.4412,2413.0,0.10894742,0,198.0,16.9,15.89357527,2440642.607,67352.75,21.92109799,2.750295295,1.897741681,33067,35491,6391996,16349,13246,9640536.112,238920.0,2448928.0
2012-08-26,10.61913,9790650.0,103968185.1,299819.0785,2425.0,0.071085466,0,290.0,11.25,21.35320036,2440642.607,93681.96486,22.34564361,4.765906315,3.069024238,28168,30525,6422521,13231,10694,3147442.026,185106.0,1965669.0
2012-08-27,12.14999,9798100.0,119046817.0,2070915.673,2438.0,0.088520463,0,257.0,11.18333333,18.07742531,2440642.607,90869.77521,29.03414368,2.703955889,2.902445867,30516,31308,6453829,13916,12563,3271317.782,276595.0,3360623.0
2012-08-28,11.3807,9805600.0,111594591.9,693110.0583,2450.0,0.085360747,0,204.0,14.43333333,18.19875031,2440642.607,85617.0061,23.62564327,3.302335744,2.776347561,32138,30838,6484667,13018,15395,8618370.671,227808.0,2592620.0
2012-08-29,11.20999,9813900.0,110013720.9,644458.2708,2463.0,0.082974717,0,228.0,10.0,20.13995034,2440642.607,93311.95676,24.54703076,3.41019189,2.760382107,32378,33804,6518471,14755,14372,12858493.64,244092.0,2736267.0
2012-08-30,10.937,9821800.0,107421026.6,363762.8,2476.0,0.083127386,0,288.0,11.06666667,19.16935033,2440642.607,86697.599,27.34385576,3.469272958,2.764591805,26377,31360,6549831,11990,12075,13468328.55,228492.0,2499013.0
2012-08-31,10.8359,9828950.0,106505519.3,739505.2154,2493.0,0.11921921,0,230.0,12.2,17.34947529,2440642.607,77823.4338,32.39425452,1.889084174,1.875489428,37505,41495,6591326,17651,14210,6726903.675,380184.0,4119638.0
2012-09-01,10.42,9837100.0,102502582.0,254123.622,2510.0,0.104341994,0,237.0,11.35,19.77597534,2440642.607,85214.76,28.87869838,5.299019327,2.031825465,39715,41940,6633266,17919,16228,11028471.47,154330.0,1608123.0
